	GeneIndex	Name
21580	21574	casa
21580	21574	csn1
21581	21575	csn2
21581	21575	casb
21582	21576	stath
21582	21576	str
21583	21577	htn3
21583	21577	his2
21584	21578	htn1
21584	21578	his1
21585	21579	csn1s2ap
21585	21579	csn1s2a
21586	21580	csn1s2bp
21586	21580	csn1s2b
21587	21581	prr27
21587	21581	c4orf40
21588	21582	odam
21588	21582	apin
21588	21582	flj20513
21589	21583	fdcsp
21589	21583	c4orf7
21589	21583	fdc-sp
21590	21584	csn3
21590	21584	csn10
21591	21585	cabs1
21591	21585	c4orf35
21591	21585	nyd-sp26
21591	21585	flj32897
21591	21585	clph
21592	21586	smr3a
21592	21586	prol5
21592	21586	pbi
21592	21586	prl5
21593	21587	smr3b
21593	21587	prol3
21593	21587	p-b
21593	21587	prl3
21594	21588	oprpn
21594	21588	prol1
21594	21588	bplp
21594	21588	prl1
21595	21589	muc7
21595	21589	flj27047
21595	21589	mg2
21596	21590	amtn
21596	21590	unq689
21596	21590	rsti689
21597	21591	ambn
21598	21592	enam
21598	21592	aih2
21599	21593	jchain
21599	21593	igj
21599	21593	igcj
21599	21593	jch
21600	21594	utp3
21600	21594	flj23256
21600	21594	dkfzp761f222
21600	21594	sas10
21600	21594	crlz1
21601	21595	rufy3
21601	21595	ripx
21601	21595	kiaa0871
21601	21595	singar1
21601	21595	zfyve30
21602	21596	grsf1
21603	21597	mob1b
21603	21597	mobkl1a
21603	21597	mob4a
21604	21598	dck
21605	21599	slc4a4
21605	21599	slc4a5
21605	21599	nbc1
21605	21599	hnbc1
21605	21599	nbc2
21605	21599	pnbc
21605	21599	hhnmc
21606	21600	gc
21606	21600	dbp
21606	21600	vdbp
21606	21600	hdbp
21607	21601	npffr2
21607	21601	gpr74
21607	21601	npff2
21607	21601	npgpr
21608	21602	adamts3
21608	21602	kiaa0366
21608	21602	adamts-4
21609	21603	cox18
21609	21603	flj38991
21609	21603	oxa1l2
21610	21604	ankrd17
21610	21604	gtar
21610	21604	kiaa0697
21610	21604	flj22206
21610	21604	ny-br-16
21610	21604	mask2
21611	21605	fbf1
21611	21605	flj00103
21611	21605	fbf-1
21611	21605	kiaa1863
21611	21605	alb
21612	21606	afp
21612	21606	hpafp
21612	21606	feta
21613	21607	afm
21613	21607	alb2
21613	21607	alba
21614	21608	loc728040
21615	21609	rassf6
21616	21610	cxcl8
21616	21610	il8
21616	21610	scyb8
21616	21610	luct
21616	21610	lect
21616	21610	mdncf
21616	21610	tsg-1
21616	21610	il-8
21616	21610	nap-1
21616	21610	3-10c
21616	21610	monap
21616	21610	amcf-i
21616	21610	lynap
21616	21610	naf
21616	21610	b-enap
21616	21610	gcp-1
21616	21610	k60
21616	21610	gcp1
21616	21610	nap1
21617	21611	cxcl6
21617	21611	scyb6
21617	21611	gcp-2
21617	21611	cka-3
21618	21612	pf4v1
21618	21612	scyb4v1
21618	21612	cxcl4v1
21618	21612	cxcl4l1
21619	21613	cxcl1
21619	21613	mgsa
21619	21613	gro1
21619	21613	fsp
21619	21613	scyb1
21619	21613	groa
21619	21613	mgsa-a
21619	21613	nap-3
21620	21614	pf4
21620	21614	scyb4
21620	21614	cxcl4
21621	21615	ppbp
21621	21615	thbgb1
21621	21615	scyb7
21621	21615	tgb
21621	21615	nap-2-l1
21621	21615	la-pf4
21621	21615	mdgf
21621	21615	ldgf
21621	21615	beta-tg
21621	21615	ctap3
21621	21615	cxcl7
21621	21615	pbp
21621	21615	b-tg1
21621	21615	tgb1
21621	21615	ctapiii
21621	21615	nap-2
21622	21616	cxcl5
21622	21616	scyb5
21622	21616	ena-78
21623	21617	cxcl3
21623	21617	gro3
21623	21617	scyb3
21623	21617	grog
21623	21617	mip-2b
21623	21617	cinc-2b
21624	21618	ppbpp2
21624	21618	ppbpl2
21624	21618	spbpbp
21625	21619	cxcl2
21625	21619	gro2
21625	21619	scyb2
21625	21619	grob
21625	21619	mip-2a
21625	21619	mgsa-b
21625	21619	cinc-2a
21626	21620	mthfd2l
21626	21620	mgc72244
21627	21621	loc541467
21628	21622	bc016361
21629	21623	epgn
21629	21623	epg
21629	21623	pro9904
21629	21623	algv3072
21630	21624	ereg
21630	21624	er
21631	21625	areg
21631	21625	sdgf
21631	21625	aregb
21631	21625	ar
21632	21626	btc
21633	21627	parm1
21633	21627	dkfzp564o0823
21633	21627	cipar1
21633	21627	wsc4
21634	21628	ak027257
21635	21629	loc441025
21636	21630	rchy1
21636	21630	znf363
21636	21630	chimp
21636	21630	dkfzp586c1620
21636	21630	pro1996
21636	21630	rnf199
21636	21630	arnip
21636	21630	pirh2
21636	21630	zchy
21637	21631	thap6
21637	21631	mgc30052
21638	21632	odaph
21638	21632	c4orf26
21638	21632	flj23657
21638	21632	ai2a4
21639	21633	cdkl2
21639	21633	p56
21639	21633	kkiamre
21640	21634	g3bp2
21640	21634	kiaa0660
21641	21635	ak311578
21642	21636	uso1
21642	21636	tap
21642	21636	vdp
21642	21636	p115
21643	21637	ppef2
21643	21637	ppp7cb
21644	21638	naaa
21644	21638	asahl
21645	21639	sdad1
21645	21639	flj10498
21646	21640	cxcl9
21646	21640	cmk
21646	21640	mig
21646	21640	scyb9
21646	21640	humig
21646	21640	crg-10
21647	21641	art3
21647	21641	artc3
21648	21642	cxcl10
21648	21642	inp10
21648	21642	scyb10
21648	21642	ifi10
21648	21642	ip-10
21648	21642	crg-2
21648	21642	mob-1
21648	21642	c7
21648	21642	gip-10
21649	21643	cxcl11
21649	21643	scyb9b
21649	21643	scyb11
21649	21643	h174
21649	21643	b-r1
21649	21643	i-tac
21649	21643	ip-9
21650	21644	nup54
21651	21645	scarb2
21651	21645	cd36l2
21651	21645	hlgp85
21651	21645	limpii
21651	21645	sr-bii
21651	21645	limp-2
21652	21646	fam47e
21652	21646	flj42946
21652	21646	loc100129583
21653	21647	fam47e-stbd1
21654	21648	stbd1
21654	21648	flj41801
21654	21648	genx-3414
21655	21649	ccdc158
21655	21649	flj25770
21656	21650	u7_10
21657	21651	shroom3
21657	21651	shrml
21657	21651	shrm
21657	21651	kiaa1481
21657	21651	apxl3
21658	21652	mi0016795
21659	21653	mi0016796
21660	21654	dq576800
21661	21655	sowahb
21661	21655	ankrd56
21662	21656	septin11
21662	21656	sept11
21662	21656	flj10849
21663	21657	fw340024
21664	21658	ccni
21664	21658	ccni1
21665	21659	ccng2
21666	21660	cxcl13
21666	21660	scyb13
21666	21660	blc
21666	21660	bca-1
21666	21660	blr1l
21666	21660	angie
21666	21660	angie2
21667	21661	cnot6l
21667	21661	dkfzp434k098
21667	21661	ccr4b
21668	21662	mrpl1
21668	21662	bm022
21669	21663	fras1
21669	21663	flj22031
21669	21663	flj14927
21669	21663	kiaa1500
21670	21664	dl491209
21671	21665	anxa3
21671	21665	anx3
21672	21666	loc100505702
21673	21667	bmp2k
21673	21667	dkfzp434k0614
21673	21667	bike
21674	21668	mi0018004
21675	21669	paqr3
21676	21670	hrihfb2017
21677	21671	loc100505875
21678	21672	naa11
21678	21672	ard1b
21678	21672	ard2
21678	21672	hard2
21679	21673	gk2
21679	21673	gkp2
21679	21673	gkta
21680	21674	loc100506035
21681	21675	pcat4
21681	21675	gdep
21681	21675	pcan1
21681	21675	pca4
21682	21676	antxr2
21682	21676	cmg2
21682	21676	cmg-2
21682	21676	flj31074
21683	21677	prdm8
21683	21677	kmt8d
21684	21678	fgf5
21685	21679	cfap299
21685	21679	c4orf22
21686	21680	bmp3
21687	21681	prkg2
21687	21681	cgkii
21687	21681	prkgr2
21687	21681	pkg2
21688	21682	rasgef1b
21688	21682	gpig4
21688	21682	flj31695
21689	21683	u6_40
21690	21684	hnrnpd
21690	21684	auf1
21690	21684	hnrpd
21691	21685	hnrnpdl
21691	21685	hnrpdl
21691	21685	lgmd1g
21691	21685	jktbp
21691	21685	laauf1
21692	21686	enoph1
21692	21686	masa
21692	21686	e1
21692	21686	mtnc
21693	21687	tmem150c
21693	21687	flj12993
21693	21687	ttn3
21694	21688	linc00575
21694	21688	c4orf11
21695	21689	scd5
21695	21689	scd4
21695	21689	acod4
21695	21689	flj21032
21695	21689	fads4
21695	21689	hscd5
21696	21690	mi0003582
21697	21691	sec31a
21697	21691	sec31l1
21697	21691	kiaa0905
21697	21691	abp125
21697	21691	abp130
21698	21692	thap9-as1
21699	21693	ak128593
21700	21694	thap9
21700	21694	flj34093
21701	21695	lin54
21701	21695	mip120
21701	21695	dkfzp686l1814
21701	21695	jc8.6
21701	21695	cxcdc1
21701	21695	tcx1
21702	21696	cops4
21702	21696	csn4
21702	21696	sgn4
21703	21697	plac8
21703	21697	onzin
21703	21697	c15
21704	21698	coq2
21704	21698	cl640
21704	21698	flj26072
21705	21699	hpse
21705	21699	hpa
21705	21699	hse1
21705	21699	hpse1
21706	21700	helq
21706	21700	hel308
21707	21701	mrps18c
21707	21701	mrps18-1
21707	21701	cgi-134
21707	21701	flj11146
21707	21701	flj22967
21708	21702	abraxas1
21708	21702	ccdc98
21708	21702	fam175a
21708	21702	flj13614
21708	21702	abra1
21708	21702	abraxas
21709	21703	lpcat1
21709	21703	aytl2
21709	21703	flj12443
21709	21703	agpat9
21709	21703	agpat10
21709	21703	lplat8
21710	21704	bc005018
21711	21705	ak095285
21712	21706	nkx6-1
21712	21706	nkx6a
21712	21706	nkx6.1
21713	21707	chek2
21713	21707	rad53
21713	21707	cds1
21713	21707	chk2
21713	21707	hucds1
21713	21707	pp1425
21713	21707	ba444g7
21714	21708	wdfy3
21714	21708	kiaa0993
21714	21708	alfy
21714	21708	zfyve25
21715	21709	wdfy3-as2
21715	21709	c4orf12
21715	21709	ncrna00247
21715	21709	fbi4
21716	21710	arhgap24
21716	21710	dkfzp564b1162
21716	21710	flj33877
21716	21710	filgap
21717	21711	mi0016797
21718	21712	mapk10
21718	21712	prkm10
21718	21712	jnk3
21718	21712	p493f12
21718	21712	p54bsapk
21719	21713	bc038746
21720	21714	7sk_26
21721	21715	mi0016798
21722	21716	ptpn13
21722	21716	ptp1e
21722	21716	ptp-bas
21722	21716	ptpl1
21722	21716	ptp-bl
21723	21717	slc10a6
21723	21717	soat
21724	21718	c4orf36
21724	21718	mgc26744
21725	21719	loc100506746
21726	21720	aff1
21726	21720	pbm1
21726	21720	mllt2
21726	21720	af-4
21726	21720	af4
21726	21720	fel
21727	21721	klhl8
21727	21721	kiaa1378
21728	21722	mi0019313
21729	21723	hsd17b13
21729	21723	scdr9
21729	21723	sdr16c3
21730	21724	hsd17b11
21730	21724	dhrs8
21730	21724	retsdr2
21730	21724	17-beta-hsd11
21730	21724	17-beta-hsdxi
21730	21724	pan1b
21730	21724	sdr16c2
21731	21725	nudt9
21731	21725	mgc3037
21732	21726	sparcl1
21732	21726	mast9
21733	21727	dspp
21733	21727	dfna39
21733	21727	dgi1
21733	21727	dmp3
21734	21728	dmtf1
21734	21728	dmp1
21734	21728	dmtf
21734	21728	hdmp1
21734	21728	mrul
21735	21729	ibsp
21735	21729	bsp
21735	21729	sp-ii
21735	21729	bsp-ii
21736	21730	mepe
21737	21731	spp1
21737	21731	bnsp
21737	21731	opn
21737	21731	bspi
21737	21731	eta-1
21738	21732	prkd2
21738	21732	pkd2
21738	21732	hspc187
21738	21732	dkfzp586e0820
21739	21733	abcg2
21739	21733	est157481
21739	21733	mxr
21739	21733	bcrp
21739	21733	abcp
21739	21733	cd338
21740	21734	ppm1k
21740	21734	dkfzp761g058
21740	21734	pp2ckappa
21740	21734	hptmp
21740	21734	pp2cm
21740	21734	bdp
21741	21735	bc027846
21742	21736	herc6
21742	21736	flj20637
21743	21737	herc5
21743	21737	ceb1
21744	21738	pyurf
21744	21738	prey
21745	21739	pigy
21745	21739	mgc14156
21746	21740	herc3
21746	21740	kiaa0032
21747	21741	nap1l5
21747	21741	drlm
21748	21742	fam13a-as1
21748	21742	fam13a1os
21748	21742	fam13aos
21748	21742	ncrna00039
21749	21743	fam13a
21749	21743	fam13a1
21749	21743	kiaa0914
21749	21743	arhgap48
21750	21744	tigd2
21751	21745	ak026379
21752	21746	gprin3
21752	21746	grin3
21752	21746	flj42625
21753	21747	snca
21753	21747	park1
21753	21747	park4
21753	21747	nacp
21753	21747	pd1
21754	21748	dq571524_2
21755	21749	loc644248
21756	21750	mmrn1
21756	21750	mmrn
21756	21750	ecm
21756	21750	emilin4
21756	21750	gpia*
21757	21751	ccser1
21757	21751	fam190a
21757	21751	kiaa1680
21758	21752	5s_rrna_30
21759	21753	ef565118
21760	21754	grid2
21760	21754	glud2
21760	21754	glur-delta-2
21761	21755	atoh1
21761	21755	hath1
21761	21755	math-1
21761	21755	math1
21761	21755	bhlha14
21762	21756	smarcad1
21762	21756	etl1
21762	21756	dkfzp762k2015
21762	21756	kiaa1122
21762	21756	dkfzp762k2015
21763	21757	hpgds
21763	21757	gsts
21763	21757	pgds
21763	21757	h-pgds
21763	21757	pgd2
21763	21757	gsts1-1
21763	21757	gsts1
21764	21758	pdlim5
21764	21758	lim
21764	21758	enh
21765	21759	bmpr1b
21765	21759	alk6
21765	21759	cdw293
21766	21760	unc5c
21767	21761	pdha2
21767	21761	pdhal
21768	21762	7sk_27
21769	21763	stpg2-as1
21770	21764	stpg2
21770	21764	c4orf37
21770	21764	mgc46496
21771	21765	rap1gds1
21771	21765	smggds
21772	21766	tspan5
21772	21766	tm4sf9
21772	21766	tspan-5
21772	21766	net-4
21773	21767	ak098333
21774	21768	eif4e
21774	21768	eif4el1
21774	21768	eif4f
21774	21768	eif4e1
21775	21769	metap1
21775	21769	kiaa0094
21775	21769	metap1a
21775	21769	map1a
21776	21770	mi0016085
21777	21771	adh5
21777	21771	fdh
21777	21771	adh-3
21777	21771	adhx
21777	21771	gsnor
21778	21772	loc100507053
21779	21773	adh4
21779	21773	adh-2
21780	21774	pcnap1
21780	21774	p1pcna
21781	21775	adh6
21781	21775	adh-5
21782	21776	bc038532
21783	21777	adh1a
21783	21777	adh1
21784	21778	adh1b
21784	21778	adh2
21785	21779	adh1c
21785	21779	adh3
21786	21780	adh7
21786	21780	adh-4
21787	21781	c4orf17
21787	21781	dkfzp434g072
21788	21782	trmt10a
21788	21782	rg9mtd2
21788	21782	mgc27034
21788	21782	trm10
21789	21783	mttp
21789	21783	mtp
21789	21783	abl
21790	21784	al832378
21791	21785	dapp1
21791	21785	bam32
21792	21786	lamtor3
21792	21786	map2k1ip1
21792	21786	mapksp1
21792	21786	mp1
21792	21786	mapbp
21792	21786	ragulator3
21793	21787	dnajb14
21793	21787	flj14281
21794	21788	h2az1
21794	21788	h2az
21794	21788	h2afz
21794	21788	h2a.z
21795	21789	loc256880
21796	21790	ddit4l
21796	21790	redd2
21796	21790	rtp801l
21797	21791	emcn
21797	21791	muc14
21798	21792	linc01216
21798	21792	emcn-it3
21799	21793	ppp3ca
21799	21793	caln
21799	21793	calna
21799	21793	cna1
21799	21793	ppp2b
21800	21794	mi0025902
21801	21795	mi0006389
21802	21796	flj20021
21803	21797	bank1
21803	21797	bank
21803	21797	flj20706
21804	21798	slc39a8
21804	21798	bigm103
21804	21798	zip8
21804	21798	zip-8
21805	21799	nfkb1
21805	21799	kbf1
21805	21799	p105
21805	21799	nfkb-p50
21805	21799	p50
21805	21799	nf-kappab
21805	21799	nfkappab
21805	21799	nf-kb1
21806	21800	manba
21807	21801	ube2d3
21807	21801	ubch5c
21808	21802	ak093356
21809	21803	cisd2
21809	21803	zcd2
21809	21803	wfs2
21809	21803	miner1
21809	21803	eris
21809	21803	naf-1
21810	21804	slc9b1
21810	21804	nhedc1
21810	21804	nha1
21811	21805	slc9b2
21811	21805	nhedc2
21811	21805	flj23984
21811	21805	nha2
21812	21806	bdh2
21812	21806	dhrs6
21812	21806	ucpa-or
21812	21806	flj13261
21812	21806	unq6308
21812	21806	pro20933
21812	21806	sdr15c1
21813	21807	cenpe
21813	21807	kif10
21813	21807	ppp1r61
21814	21808	tacr3
21814	21808	nk3r
21814	21808	nkr
21814	21808	tac3r
21815	21809	cxxc4
21815	21809	idax
21816	21810	ak094561
21817	21811	tet2
21817	21811	kiaa1546
21817	21811	flj20032
21818	21812	ppa2
21818	21812	flj20459
21819	21813	ak299501
21820	21814	arhgef38
21820	21814	flj20184
21821	21815	arhgef38-it1
21822	21816	ints12
21822	21816	phf22
21822	21816	sbbi22
21822	21816	int12
21823	21817	gstcd
21823	21817	flj13273
21824	21818	npnt
21824	21818	egfl6l
21824	21818	poem
21825	21819	tbck
21825	21819	mgc16169
21825	21819	hspc302
21826	21820	aimp1
21826	21820	scye1
21826	21820	emapii
21826	21820	emap-2
21826	21820	p43
21827	21821	gimd1
21828	21822	dkk2
21829	21823	papss1
21829	21823	atpsk1
21829	21823	papss
21830	21824	sgms2
21830	21824	mgc26963
21830	21824	sms2
21831	21825	ak123292
21832	21826	cyp2u1
21832	21826	spg56
21832	21826	spg49
21833	21827	hadh
21833	21827	hadhsc
21833	21827	hadh1
21833	21827	schad
21834	21828	lef1
21834	21828	tcf1alpha
21834	21828	tcf10
21834	21828	tcf7l3
21835	21829	lef1-as1
21836	21830	rpl34-dt
21836	21830	rpl34-as1
21836	21830	flj37673
21836	21830	rp11-462c24.1
21837	21831	rpl34
21837	21831	l34
21838	21832	ostc
21838	21832	dc2
21839	21833	etnppl
21839	21833	agxt2l1
21840	21834	col25a1
21841	21835	ak058136
21842	21836	sec24b-as1
21842	21836	1/2-sbsrna4
21843	21837	sec24b
21844	21838	mi0003583
21845	21839	mcub
21845	21839	ccdc109b
21845	21839	flj20647
21846	21840	casp6
21846	21840	mch2
21847	21841	pla2g12a
21847	21841	pla2g12
21848	21842	cfi
21848	21842	if
21848	21842	fi
21848	21842	c3b-ina
21848	21842	kaf
21849	21843	gar1
21849	21843	nola1
21850	21844	rrh
21850	21844	peropsin
21851	21845	lrit3
21851	21845	flj44691
21851	21845	figler4
21851	21845	csnb1f
21852	21846	egf
21853	21847	elovl6
21853	21847	flj23378
21853	21847	mgc5487
21853	21847	lce
21854	21848	enpep
21854	21848	gp160
21854	21848	cd249
21855	21849	pitx2
21855	21849	irid2
21855	21849	ihg2
21855	21849	rieg
21855	21849	rieg1
21855	21849	rgs
21855	21849	igds
21855	21849	rs
21855	21849	brx1
21855	21849	otlx2
21855	21849	arp1
21856	21850	mi0005775
21857	21851	fam241a
21857	21851	c4orf32
21857	21851	flj39370
21858	21852	bc041964
21859	21853	ap1ar
21859	21853	c4orf16
21859	21853	pro0971
21859	21853	2c18
21859	21853	gamma-bar
21860	21854	tifa
21860	21854	mgc20791
21860	21854	t2bp
21860	21854	t6bp
21860	21854	tifaa
21861	21855	alpk1
21861	21855	lak
21861	21855	flj22670
21861	21855	kiaa1527
21862	21856	neurog2
21862	21856	atoh4
21862	21856	math4a
21862	21856	ngn-2
21862	21856	bhlha8
21862	21856	ngn2
21863	21857	zgrf1
21863	21857	c4orf21
21863	21857	flj11331
21864	21858	larp7
21864	21858	hdcma18p
21864	21858	pip7s
21864	21858	dkfzp564k112
21865	21859	mi0000775
21866	21860	mi0000774
21867	21861	mi0000738
21868	21862	mi0000773
21869	21863	mi0000772
21870	21864	ank2
21870	21864	lqt4
21870	21864	fap87
21870	21864	cfap87
21871	21865	mi0006373
21872	21866	mi0025918
21873	21867	camk2d
21873	21867	camkd
21874	21868	ax747415
21875	21869	arsj
21875	21869	flj23548
21876	21870	ugt8
21876	21870	cgt
21877	21871	mi0003584
21878	21872	metazoa_srp_21
21879	21873	ndst4
21880	21874	mi0009983
21881	21875	tram1l1
21881	21875	mgc26568
21882	21876	ndst3
21882	21876	hsst3
21883	21877	snhg8
21883	21877	ncrna00060
21883	21877	linc00060
21884	21878	snora24_2
21885	21879	prss12
21885	21879	bssp-3
21885	21879	mrt1
21886	21880	ak308309
21887	21881	cep170p1
21887	21881	kiaa0470l
21887	21881	cep170l
21887	21881	mgc26143
21887	21881	fam68b
21888	21882	ak024248
21889	21883	dq575010_2
21890	21884	bc035733
21891	21885	mettl14
21891	21885	kiaa1627
21892	21886	sec24d
21892	21886	kiaa0755
21893	21887	synpo2
21893	21887	myopodin
21893	21887	syisl
21894	21888	myopodin
21895	21889	myoz2
21895	21889	c4orf5
21895	21889	cs-1
21895	21889	fatz-2
21896	21890	ak309988
21897	21891	usp53
21897	21891	kiaa1350
21898	21892	c4orf3
21898	21892	hcvftp1
21898	21892	aln
21899	21893	fabp2
21899	21893	i-fabp
21900	21894	ak097701
21901	21895	linc01061
21901	21895	flj14186
21902	21896	bc070391
21903	21897	loc645513
21904	21898	pde5a
21905	21899	af085995
21906	21900	ax746903
21907	21901	bc038750
21908	21902	mad2l1
21908	21902	mad2
21908	21902	hsmad2
21909	21903	prdm5
21909	21903	pfm2
21910	21904	u6_41
21911	21905	ndnf
21911	21905	c4orf31
21911	21905	flj23191
21912	21906	7sk_28
21913	21907	tnip3
21913	21907	lind
21913	21907	flj21162
21913	21907	abin-3
21914	21908	qrfpr
21914	21908	gpr103
21915	21909	anxa5
21915	21909	enx2
21915	21909	anx5
21915	21909	cpb-i
21915	21909	pap-i
21915	21909	vac-alph
21915	21909	rprgl3
21916	21910	tmem155
21917	21911	pp12613
21918	21912	exosc9
21918	21912	pmscl1
21918	21912	pm/scl-75
21918	21912	rrp45p
21918	21912	rrp45
21918	21912	p5
21918	21912	p6
21919	21913	ccna2
21919	21913	ccna
21919	21913	ccn1
21920	21914	bbs7
21920	21914	flj10715
21920	21914	bbs2l1
21921	21915	trpc3
21922	21916	metazoa_srp_22
21923	21917	bltp1
21923	21917	kiaa1109
21923	21917	flj21404
21923	21917	fsa
21923	21917	kiaa1371
21923	21917	tweek
21924	21918	adad1
21924	21918	tenr
21925	21919	il2
21925	21919	il-2
21925	21919	tcgf
21926	21920	il21
21926	21920	za11
21926	21920	il-21
21927	21921	bc045668
21928	21922	cetn4p
21929	21923	bbs12
21929	21923	c4orf24
21929	21923	flj35630
21929	21923	flj41559
21930	21924	fgf13
21930	21924	linc00889
21930	21924	fhf2
21930	21924	fgf2
21930	21924	flj30672
21931	21925	nudt6
21931	21925	gfg-1
21931	21925	gfg
21931	21925	fgf2as
21931	21925	fgf-as
21932	21926	spata5
21932	21926	spaf
21932	21926	afg2
21933	21927	spry1
21933	21927	hspry1
21934	21928	trna_cys_3
21935	21929	loc285419
21936	21930	ak057455
21937	21931	ankrd50
21937	21931	kiaa1223
21938	21932	fat4
21938	21932	cdhf14
21938	21932	fat-j
21938	21932	cdhr11
21939	21933	mi0010488
21940	21934	intu
21940	21934	pdzk6
21940	21934	pdzd6
21940	21934	kiaa1284
21940	21934	cplane4
21941	21935	slc25a31
21941	21935	dkfzp434n1235
21941	21935	ant4
21942	21936	hspa4l
21942	21936	apg-1
21942	21936	osp94
21942	21936	hsph3
21943	21937	ak090904
21944	21938	plk4
21944	21938	stk18
21944	21938	sak
21945	21939	u6_42
21946	21940	mfsd8
21946	21940	cln7
21946	21940	mgc33302
21947	21941	abhd18
21947	21941	c4orf29
21947	21941	flj21106
21948	21942	larp1b
21948	21942	larp2
21948	21942	flj10378
21948	21942	dkfzp434k245
21948	21942	dkfzp686e0316
21949	21943	pgrmc2
21949	21943	pmbp
21949	21943	dg6
21950	21944	ak093416
21951	21945	jade1
21951	21945	phf17
21951	21945	jade-1
21952	21946	sclt1
21952	21946	hcap-1a
21952	21946	flj30655
21953	21947	c4orf33
21953	21947	flj33703
21954	21948	bc035172
21955	21949	bc041448
21956	21950	bc131768
21957	21951	bc040219
21958	21952	pcdh10
21958	21952	ol-pcdh
21958	21952	kiaa1400
21959	21953	bc042378
21960	21954	pabpc4l
21961	21955	bc032916
21962	21956	bc031238
21963	21957	pcdh18
21963	21957	kiaa1562
21963	21957	pcdh68l
21964	21958	linc00616
21965	21959	slc7a11-as1
21965	21959	enst00000512786
21966	21960	slc7a11
21966	21960	xct
21967	21961	linc00499
21968	21962	noct
21968	21962	ccrn4l
21968	21962	ccr4l
21968	21962	ccr4c
21968	21962	noc
21969	21963	elf2
21969	21963	eu32
21969	21963	nerf
21969	21963	nerf-2
21969	21963	nerf-1a
21969	21963	nerf-1b
21970	21964	metazoa_srp_23
21971	21965	mgarp
21971	21965	c4orf49
21971	21965	osap
21971	21965	cesp-1
21971	21965	hummr
21972	21966	ndufc1
21972	21966	kfyi
21973	21967	naa15
21973	21967	narg1
21973	21967	tbdn100
21973	21967	nath
21973	21967	flj13340
21974	21968	rab33b
21974	21968	dkfzp434g099
21975	21969	setd7
21975	21969	kiaa1717
21975	21969	set7
21975	21969	set7/9
21975	21969	set9
21975	21969	kmt7
21976	21970	mgst2
21976	21970	mgst-ii
21977	21971	maml3
21977	21971	tnrc3
21977	21971	kiaa1816
21977	21971	mam2
21977	21971	cagh3
21977	21971	gdn
21978	21972	7sk_29
21979	21973	bc040304
21980	21974	scoc
