,GeneIndex,Name,Log2FoldChange,AdjustedPValue
28594,28580,LOC100505478,0.0,1.0
28595,28581,TNFSF15,0.0,1.0
28596,28582,TNFSF8,0.0,1.0
28597,28583,TNC,0.0,1.0
28598,28584,DEC1,0.0,1.0
28599,28585,U2_13,0.0,1.0
28600,28586,LINC00474,0.0,1.0
28601,28587,PAPPA,0.0,1.0
28602,28588,ASTN2,1.14483308885864,0.000395626279376
28603,28589,LOC100128505,0.0,1.0
28604,28590,TRIM32,0.0,1.0
28605,28591,SNORA70C,0.0,1.0
28606,28592,7SK_58,0.0,1.0
28607,28593,TLR4,1.91737278105301,3.3999999999999995e-23
28608,28594,DBC1,0.0,1.0
28609,28595,MI0000262,0.0,1.0
28610,28596,TRNA_17,0.0,1.0
28611,28597,CDK5RAP2,0.0,1.0
28612,28598,MEGF9,0.0,1.0
28613,28599,FBXW2,0.0,1.0
28614,28600,LOC100288842,0.0,1.0
28615,28601,PSMD5,0.0,1.0
28616,28602,LOC253039,0.0,1.0
28617,28603,DQ573668,0.0,1.0
28618,28604,PHF19,0.0,1.0
28619,28605,TRAF1,1.33679085696079,3.99e-07
28620,28606,C5,0.0,1.0
28621,28607,CNTRL,0.0,1.0
28622,28608,RAB14,0.0,1.0
28623,28609,GSN,0.0,1.0
28624,28610,STOM,1.31070332108299,2.23e-13
28625,28611,GGTA1P,0.0,1.0
28626,28612,Metazoa_SRP_46,0.0,1.0
28627,28613,DAB2IP,0.0,1.0
28628,28614,TTLL11,0.0,1.0
28629,28615,BC039180,0.0,1.0
28630,28616,MI0016831,0.0,1.0
28631,28617,NDUFA8,0.0,1.0
28632,28618,MORN5,0.0,1.0
28633,28619,LHX6,0.0,1.0
28634,28620,RBM18,0.0,1.0
28635,28621,MRRF,0.0,1.0
28636,28622,PTGS1,0.0,1.0
28637,28623,OR1J2,0.0,1.0
28638,28624,OR1J1,0.0,1.0
28639,28625,OR1J4,0.0,1.0
28640,28626,OR1N1,0.0,1.0
28641,28627,OR1N2,0.0,1.0
28642,28628,OR1L8,0.0,1.0
28643,28629,OR1Q1,0.0,1.0
28644,28630,OR1B1,0.0,1.0
28645,28631,OR1L1,0.0,1.0
28646,28632,OR1L3,0.0,1.0
28647,28633,OR1L4,0.0,1.0
28648,28634,OR1L6,0.0,1.0
28649,28635,OR5C1,0.0,1.0
28650,28636,OR1K1,0.0,1.0
28651,28637,BC010186,0.0,1.0
28652,28638,PDCL,0.0,1.0
28653,28639,AL833455,0.0,1.0
28654,28640,RC3H2,0.0,1.0
28655,28641,SNORD90,0.0,1.0
28656,28642,ZBTB6,0.0,1.0
28657,28643,ZBTB26,0.0,1.0
28658,28644,RABGAP1,0.0,1.0
28659,28645,GPR21,0.0,1.0
28660,28646,MI0003613,0.0,1.0
28661,28647,DQ582309,0.0,1.0
28662,28648,STRBP,0.0,1.0
28663,28649,CRB2,0.0,1.0
28664,28650,DENND1A,0.0,1.0
28665,28651,MI0003614,0.0,1.0
28666,28652,MI0023610,0.0,1.0
28667,28653,TRNA_Gln_9,0.0,1.0
28668,28654,AK131516,0.0,1.0
28669,28655,LHX2,0.0,1.0
28670,28656,NEK6,0.0,1.0
28671,28657,PSMB7,0.0,1.0
28672,28658,LOC100129034,0.0,1.0
28673,28659,GPR144,0.0,1.0
28674,28660,NR5A1,0.0,1.0
28675,28661,NR6A1,0.0,1.0
28676,28662,AB074162,0.0,1.0
28677,28663,MI0000269,0.0,1.0
28678,28664,MI0000683,0.0,1.0
28679,28665,OLFML2A,1.10618358374939,2.06e-06
28680,28666,WDR38,0.0,1.0
28681,28667,RPL35,0.0,1.0
28682,28668,ARPC5L,0.0,1.0
28683,28669,GOLGA1,0.0,1.0
28684,28670,SCAI,0.0,1.0
28685,28671,AX748313,0.0,1.0
28686,28672,PPP6C,0.0,1.0
28687,28673,RABEPK,0.0,1.0
28688,28674,HSPA5,0.0,1.0
28689,28675,GAPVD1,0.0,1.0
28690,28676,MAPKAP1,0.0,1.0
28691,28677,PBX3,0.0,1.0
28692,28678,BC031239,0.0,1.0
28693,28679,MVB12B,0.0,1.0
28694,28680,NRON,0.0,1.0
28695,28681,SNORD116,0.0,1.0
28696,28682,LMX1B,0.0,1.0
28697,28683,AX747444,0.0,1.0
28698,28684,ZBTB43,0.0,1.0
28699,28685,ZBTB34,0.0,1.0
28700,28686,RALGPS1,0.0,1.0
28701,28687,ANGPTL2,0.0,1.0
28702,28688,GARNL3,0.0,1.0
28703,28689,SLC2A8,0.0,1.0
28704,28690,ZNF79,0.0,1.0
28705,28691,RPL12,0.0,1.0
28706,28692,SNORA65,0.0,1.0
28707,28693,LRSAM1,0.0,1.0
28708,28694,AX747547,0.0,1.0
28709,28695,FAM129B,0.0,1.0
28710,28696,STXBP1,0.0,1.0
28711,28697,MI0016415,0.0,1.0
28712,28698,BC032117,0.0,1.0
28713,28699,C9orf117,0.0,1.0
28714,28700,PTRH1,1.42656321018644,3.88e-09
28715,28701,TTC16,0.0,1.0
28716,28702,TOR2A,0.0,1.0
28717,28703,SH2D3C,-1.27223336229047,1.19e-07
28718,28704,MI0016964,0.0,1.0
28719,28705,MI0013006,0.0,1.0
28720,28706,CDK9,0.0,1.0
28721,28707,FPGS,0.0,1.0
28722,28708,ENG,0.0,1.0
28723,28709,AK057719,0.0,1.0
28724,28710,Y_RNA_36,0.0,1.0
28725,28711,5S_rRNA_54,0.0,1.0
28726,28712,AK1,0.0,1.0
28727,28713,MI0017303,0.0,1.0
28728,28714,ST6GALNAC6,0.0,1.0
28729,28715,ST6GALNAC4,1.07727921381083,3.45e-11
28730,28716,PIP5KL1,0.0,1.0
28731,28717,DPM2,0.0,1.0
28732,28718,FAM102A,0.0,1.0
28733,28719,NAIF1,0.0,1.0
28734,28720,BC047160,0.0,1.0
28735,28721,SLC25A25,0.0,1.0
28736,28722,LOC100289019,0.0,1.0
28737,28723,PTGES2,0.0,1.0
28738,28724,LOC389791,0.0,1.0
28739,28725,LCN2,-1.22078656436376,0.002891799132268
28740,28726,C9orf16,0.0,1.0
28741,28727,CIZ1,0.0,1.0
28742,28728,DNM1,0.0,1.0
28743,28729,MI0000282,0.0,1.0
28744,28730,MI0014182,0.0,1.0
28745,28731,DQ575742,0.0,1.0
28746,28732,GOLGA2,0.0,1.0
28747,28733,DQ571464,0.0,1.0
28748,28734,JB175342,0.0,1.0
28749,28735,DQ583972,0.0,1.0
28750,28736,Metazoa_SRP_47,0.0,1.0
28751,28737,DQ583692,0.0,1.0
28752,28738,DQ594309,0.0,1.0
28753,28739,SWI5,0.0,1.0
28754,28740,TRUB2,0.0,1.0
28755,28741,COQ4,0.0,1.0
28756,28742,TRNA_Arg_7,0.0,1.0
28757,28743,SLC27A4,0.0,1.0
28758,28744,URM1,0.0,1.0
28759,28745,MI0000740,0.0,1.0
28760,28746,MI0017299,0.0,1.0
28761,28747,CERCAM,0.0,1.0
28762,28748,ODF2,0.0,1.0
28763,28749,BC094874,0.0,1.0
28764,28750,GLE1,0.0,1.0
28765,28751,U7_20,0.0,1.0
28766,28752,SPTAN1,0.0,1.0
28767,28753,WDR34,0.0,1.0
28768,28754,SET,0.0,1.0
28769,28755,Y16709,0.0,1.0
28770,28756,PKN3,0.0,1.0
28771,28757,ZDHHC12,0.0,1.0
28772,28758,LOC100506100,0.0,1.0
28773,28759,ZER1,0.0,1.0
28774,28760,TBC1D13,0.0,1.0
28775,28761,ENDOG,0.0,1.0
28776,28762,C9orf114,0.0,1.0
28777,28763,CCBL1,0.0,1.0
28778,28764,BC022468,0.0,1.0
28779,28765,LRRC8A,0.0,1.0
28780,28766,PHYHD1,-1.08784490670466,0.001012074927785
28781,28767,NUP188,0.0,1.0
28782,28768,DOLK,0.0,1.0
28783,28769,SH3GLB2,0.0,1.0
28784,28770,FAM73B,0.0,1.0
28785,28771,DOLPP1,0.0,1.0
28786,28772,CRAT,0.0,1.0
28787,28773,PPP2R4,0.0,1.0
28788,28774,IER5L,0.0,1.0
28789,28775,AK308944,0.0,1.0
28790,28776,C9orf106,0.0,1.0
28791,28777,AX747401,0.0,1.0
28792,28778,BC094873,0.0,1.0
28793,28779,LOC100506190,0.0,1.0
28794,28780,BC037833,0.0,1.0
28795,28781,C9orf50,-1.27143396945431,0.001994823511127
28796,28782,NTMT1,0.0,1.0
28797,28783,ASB6,0.0,1.0
28798,28784,PRRX2,1.95633197314585,2.47e-08
28799,28785,PTGES,0.0,1.0
28800,28786,TOR1B,0.0,1.0
28801,28787,TOR1A,0.0,1.0
28802,28788,C9orf78,0.0,1.0
28803,28789,USP20,1.34167232446894,1.4099999999999999e-42
28804,28790,MI0022701,0.0,1.0
28805,28791,AL049935,0.0,1.0
28806,28792,FNBP1,0.0,1.0
28807,28793,GPR107,0.0,1.0
28808,28794,AK026244,0.0,1.0
28809,28795,AJ420422,0.0,1.0
28810,28796,AK128673,0.0,1.0
28811,28797,NCS1,1.88256088423354,2.04e-33
28812,28798,DKFZp434P0216,0.0,1.0
28813,28799,AK074396,0.0,1.0
28814,28800,ASS1,2.21365491035567,8.13e-12
28815,28801,LOC100272217,0.0,1.0
28816,28802,FUBP3,0.0,1.0
28817,28803,MI0022702,0.0,1.0
28818,28804,PRDM12,0.0,1.0
28819,28805,EXOSC2,0.0,1.0
28820,28806,ABL1,0.0,1.0
28821,28807,AX748265,0.0,1.0
28822,28808,QRFP,0.0,1.0
28823,28809,FIBCD1,0.0,1.0
28824,28810,LAMC3,-1.83979137655252,9.79e-14
28825,28811,AIF1L,4.00683656715919,2.8900000000000003e-58
28826,28812,NUP214,0.0,1.0
28827,28813,FAM78A,0.0,1.0
28828,28814,PPAPDC3,0.0,1.0
28829,28815,PRRC2B,0.0,1.0
28830,28816,SNORD62A,0.0,1.0
28831,28817,LQFBS-1,0.0,1.0
28832,28818,POMT1,0.0,1.0
28833,28819,UCK1,0.0,1.0
28834,28820,RAPGEF1,0.0,1.0
28835,28821,DD413682_3,0.0,1.0
28836,28822,MED27,0.0,1.0
28837,28823,NTNG2,0.0,1.0
28838,28824,SETX,0.0,1.0
28839,28825,TTF1,0.0,1.0
28840,28826,C9orf171,0.0,1.0
28841,28827,BARHL1,0.0,1.0
28842,28828,DDX31,0.0,1.0
28843,28829,GTF3C4,0.0,1.0
28844,28830,AK8,0.0,1.0
28845,28831,AX748058,0.0,1.0
28846,28832,C9orf9,0.0,1.0
28847,28833,TSC1,0.0,1.0
28848,28834,MI0019283,0.0,1.0
28849,28835,AJ011378,0.0,1.0
28850,28836,GFI1B,0.0,1.0
28851,28837,GTF3C5,0.0,1.0
28852,28838,MI0022724,0.0,1.0
28853,28839,CEL,0.0,1.0
28854,28840,CELP,0.0,1.0
28855,28841,RALGDS,0.0,1.0
28856,28842,KIAA1308,0.0,1.0
28857,28843,GBGT1,0.0,1.0
28858,28844,OBP2B,0.0,1.0
28859,28845,ABO,0.0,1.0
28860,28846,SURF6,0.0,1.0
28861,28847,MED22,0.0,1.0
28862,28848,RPL7A,0.0,1.0
28863,28849,SNORD24,0.0,1.0
28864,28850,SNORD36B,0.0,1.0
28865,28851,SNORD36A,0.0,1.0
28866,28852,DQ601906,0.0,1.0
28867,28853,SNORD36C,0.0,1.0
28868,28854,SURF1,0.0,1.0
28869,28855,SURF2,0.0,1.0
28870,28856,SURF4,0.0,1.0
28871,28857,C9orf96,0.0,1.0
28872,28858,REXO4,0.0,1.0
28873,28859,ADAMTS13,0.0,1.0
28874,28860,CACFD1,0.0,1.0
28875,28861,SLC2A6,2.45143294513275,9.59e-11
28876,28862,TMEM8C,0.0,1.0
28877,28863,ADAMTSL2,0.0,1.0
28878,28864,FAM163B,0.0,1.0
28879,28865,DBH,0.0,1.0
28880,28866,DBH-AS1,0.0,1.0
28881,28867,SARDH,1.46596524576866,6.52e-09
28882,28868,AK123314,0.0,1.0
28883,28869,VAV2,0.0,1.0
28884,28870,LINC00094,0.0,1.0
28885,28871,BRD3,0.0,1.0
28886,28872,WDR5,0.0,1.0
28887,28873,RNU6ATAC,0.0,1.0
28888,28874,RXRA,0.0,1.0
28889,28875,MI0017300,0.0,1.0
28890,28876,COL5A1,0.0,1.0
28891,28877,LOC101448202,0.0,1.0
28892,28878,MI0016832,0.0,1.0
28893,28879,MI0016090,0.0,1.0
28894,28880,MI0016834,0.0,1.0
28895,28881,MI0016411,0.0,1.0
28896,28882,MI0016835,0.0,1.0
28897,28883,MI0016836,0.0,1.0
28898,28884,MI0016837,0.0,1.0
28899,28885,FCN2,0.0,1.0
28900,28886,FCN1,0.0,1.0
28901,28887,OLFM1,0.0,1.0
28902,28888,LOC401557,0.0,1.0
28903,28889,C9orf62,0.0,1.0
28904,28890,LOC100506599,0.0,1.0
28905,28891,AK096249,0.0,1.0
28906,28892,PPP1R26,0.0,1.0
28907,28893,C9orf116,0.0,1.0
28908,28894,MRPS2,0.0,1.0
28909,28895,BC015688,0.0,1.0
28910,28896,LCN1,0.0,1.0
28911,28897,OBP2A,0.0,1.0
28912,28898,PAEP,0.0,1.0
28913,28899,LOC100130954,0.0,1.0
28914,28900,GLT6D1,0.0,1.0
28915,28901,LCN9,0.0,1.0
28916,28902,SOHLH1,0.0,1.0
28917,28903,BC101937,0.0,1.0
28918,28904,KCNT1,0.0,1.0
28919,28905,CAMSAP1,0.0,1.0
28920,28906,UBAC1,0.0,1.0
28921,28907,NACC2,0.0,1.0
28922,28908,C9orf69,0.0,1.0
28923,28909,RBSG2,0.0,1.0
28924,28910,LHX3,0.0,1.0
28925,28911,QSOX2,0.0,1.0
28926,28912,DKFZP434A062,0.0,1.0
28927,28913,GPSM1,0.0,1.0
28928,28914,DNLZ,0.0,1.0
28929,28915,CARD9,0.0,1.0
28930,28916,SNAPC4,0.0,1.0
28931,28917,SDCCAG3,0.0,1.0
28932,28918,PMPCA,0.0,1.0
28933,28919,INPP5E,0.0,1.0
28934,28920,SEC16A,0.0,1.0
28935,28921,C9orf163,0.0,1.0
28936,28922,NOTCH1,0.0,1.0
28937,28923,MI0017304,0.0,1.0
28938,28924,MI0017305,0.0,1.0
28939,28925,AX747706,0.0,1.0
28940,28926,AF161442,0.0,1.0
28941,28927,EGFL7,0.0,1.0
28942,28928,MI0000471,0.0,1.0
28943,28929,AGPAT2,0.0,1.0
28944,28930,FAM69B,0.0,1.0
28945,28931,SNHG7,0.0,1.0
28946,28932,SNORA43_2,0.0,1.0
28947,28933,SNORA17,0.0,1.0
28948,28934,LCN10,0.0,1.0
28949,28935,BC064596,0.0,1.0
28950,28936,LCN6,0.0,1.0
28951,28937,LOC100128593,0.0,1.0
28952,28938,MI0022557,0.0,1.0
28953,28939,LCN8,0.0,1.0
28954,28940,LCN15,0.0,1.0
28955,28941,TMEM141,0.0,1.0
28956,28942,KIAA1984,0.0,1.0
28957,28943,KIAA1984-AS1,0.0,1.0
28958,28944,RABL6,0.0,1.0
28959,28945,MI0015897,0.0,1.0
28960,28946,C9orf172,0.0,1.0
28961,28947,PHPT1,0.0,1.0
28962,28948,MAMDC4,0.0,1.0
28963,28949,EDF1,0.0,1.0
28964,28950,TRAF2,1.02152571356611,4.46e-09
28965,28951,MI0016838,0.0,1.0
28966,28952,BC034456,0.0,1.0
28967,28953,FBXW5,0.0,1.0
28968,28954,C8G,0.0,1.0
28969,28955,LCN12,0.0,1.0
28970,28956,PTGDS,0.0,1.0
28971,28957,LCNL1,0.0,1.0
28972,28958,C9orf142,0.0,1.0
28973,28959,CLIC3,0.0,1.0
28974,28960,ABCA2,0.0,1.0
28975,28961,C9orf139,0.0,1.0
28976,28962,FUT7,0.0,1.0
28977,28963,NPDC1,0.0,1.0
28978,28964,ENTPD2,0.0,1.0
28979,28965,SAPCD2,0.0,1.0
28980,28966,UAP1L1,1.24003736585508,1.16e-14
28981,28967,LOC100289341,0.0,1.0
28982,28968,MAN1B1,0.0,1.0
28983,28969,DPP7,0.0,1.0
28984,28970,GRIN1,0.0,1.0
28985,28971,LRRC26,0.0,1.0
28986,28972,MI0016012,0.0,1.0
28987,28973,ANAPC2,0.0,1.0
28988,28974,SSNA1,0.0,1.0
28989,28975,TPRN,0.0,1.0
28990,28976,TMEM203,0.0,1.0
28991,28977,NDOR1,0.0,1.0
28992,28978,RNF208,0.0,1.0
28993,28979,AK128153,0.0,1.0
28994,28980,C9orf169,0.0,1.0
28995,28981,RNF224,0.0,1.0
28996,28982,SLC34A3,0.0,1.0
28997,28983,TUBB4B,1.05146559356818,9.8e-08
28998,28984,TUBB2C,0.0,1.0
28999,28985,FAM166A,0.0,1.0
29000,28986,LOC100129722,0.0,1.0
29001,28987,C9orf173,0.0,1.0
29002,28988,NELFB,0.0,1.0
29003,28989,TOR4A,0.0,1.0
29004,28990,NRARP,0.0,1.0
29005,28991,EXD3,0.0,1.0
29006,28992,NOXA1,0.0,1.0
29007,28993,ENTPD8,0.0,1.0
29008,28994,NSMF,0.0,1.0
29009,28995,MI0022965,0.0,1.0
29010,28996,PNPLA7,0.0,1.0
29011,28997,MRPL41,0.0,1.0
29012,28998,AK310226,0.0,1.0
29013,28999,WDR85,0.0,1.0
29014,29000,ZMYND19,0.0,1.0
29015,29001,ARRDC1,0.0,1.0
29016,29002,C9orf37,0.0,1.0
29017,29003,EHMT1,0.0,1.0
29018,29004,FLJ40292,0.0,1.0
29019,29005,MI0003615,0.0,1.0
29020,29006,AK128414,0.0,1.0
29021,29007,CACNA1B,0.0,1.0
29022,29008,TUBBP5,0.0,1.0
29023,29009,FAM157B,0.0,1.0
29024,29010,DQ577244,0.0,1.0
29025,29011,ENSG00000210049,0.0,1.0
29026,29012,ENSG00000211459,0.0,1.0
29027,29013,ENSG00000210077,0.0,1.0
29028,29014,ENSG00000210082,0.0,1.0
29029,29015,ENSG00000209082,0.0,1.0
29030,29016,ENSG00000198888,0.0,1.0
29031,29017,ENSG00000210100,0.0,1.0
29032,29018,ENSG00000210107,0.0,1.0
29033,29019,ENSG00000210112,0.0,1.0
29034,29020,ENSG00000198763,0.0,1.0
29035,29021,ENSG00000210117,0.0,1.0
29036,29022,ENSG00000210127,0.0,1.0
29037,29023,ENSG00000210135,0.0,1.0
29038,29024,ENSG00000210140,0.0,1.0
29039,29025,ENSG00000210144,0.0,1.0
29040,29026,ENSG00000198804,0.0,1.0
29041,29027,ENSG00000210151,0.0,1.0
29042,29028,ENSG00000210154,0.0,1.0
29043,29029,ENSG00000198712,0.0,1.0
29044,29030,ENSG00000210156,0.0,1.0
29045,29031,ENSG00000228253,0.0,1.0
29046,29032,ENSG00000198899,0.0,1.0
29047,29033,ENSG00000198938,0.0,1.0
29048,29034,ENSG00000210164,0.0,1.0
29049,29035,ENSG00000198840,0.0,1.0
29050,29036,ENSG00000210174,0.0,1.0
29051,29037,ENSG00000212907,0.0,1.0
29052,29038,ENSG00000198886,0.0,1.0
29053,29039,ENSG00000210176,0.0,1.0
29054,29040,ENSG00000210184,0.0,1.0
29055,29041,ENSG00000210191,0.0,1.0
29056,29042,ENSG00000198786,0.0,1.0
29057,29043,ENSG00000198695,0.0,1.0
29058,29044,ENSG00000210194,0.0,1.0
29059,29045,ENSG00000198727,0.0,1.0
29060,29046,ENSG00000210195,0.0,1.0
29061,29047,ENSG00000210196,0.0,1.0
29062,29048,PLCXD1,0.0,1.0
29063,29049,GTPBP6,0.0,1.0
29064,29050,LINC00685,0.0,1.0
29065,29051,PPP2R3B,0.0,1.0
29066,29052,SHOX,0.0,1.0
29067,29053,DQ576039_2,0.0,1.0
29068,29054,CRLF2,0.0,1.0
29069,29055,CSF2RA,1.21975775819491,4.86e-06
29070,29056,MI0016091,0.0,1.0
29071,29057,IL3RA,0.0,1.0
29072,29058,SLC25A6,0.0,1.0
29073,29059,ASMTL-AS1,0.0,1.0
29074,29060,ASMTL,0.0,1.0
29075,29061,P2RY8,0.0,1.0
29076,29062,AKAP17A,0.0,1.0
29077,29063,ASMT,0.0,1.0
29078,29064,DHRSX,0.0,1.0
29079,29065,ZBED1,0.0,1.0
29080,29066,MI0020366,0.0,1.0
29081,29067,CD99P1,0.0,1.0
29082,29068,LINC00102,0.0,1.0
29083,29069,CD99,0.0,1.0
29084,29070,XG,0.0,1.0
29085,29071,GYG2,0.0,1.0
29086,29072,ARSD,0.0,1.0
29087,29073,ARSE,0.0,1.0
29088,29074,ARSH,0.0,1.0
29089,29075,ARSF,0.0,1.0
29090,29076,CXorf28,0.0,1.0
29091,29077,MXRA5,0.0,1.0
29092,29078,PRKX,0.0,1.0
29093,29079,LOC389906,0.0,1.0
29094,29080,TRNA_Ile_4,0.0,1.0
29095,29081,AK000470,0.0,1.0
29096,29082,AK097803,0.0,1.0
29097,29083,NLGN4X,0.0,1.0
29098,29084,MI0017411,0.0,1.0
29099,29085,VCX3A,0.0,1.0
29100,29086,HDHD1,0.0,1.0
29101,29087,STS,0.0,1.0
29102,29088,MI0017408,0.0,1.0
29103,29089,VCX,0.0,1.0
29104,29090,PNPLA4,0.0,1.0
29105,29091,MI0003666,0.0,1.0
29106,29092,VCX2,0.0,1.0
29107,29093,VCX3B,0.0,1.0
29108,29094,VCX-8r,0.0,1.0
29109,29095,KAL1,0.0,1.0
29110,29096,FAM9A,0.0,1.0
29111,29097,FAM9B,0.0,1.0
29112,29098,DQ595787,0.0,1.0
29113,29099,DQ597811,0.0,1.0
29114,29100,DQ580770,0.0,1.0
29115,29101,TBL1X,0.0,1.0
29116,29102,GPR143,0.0,1.0
29117,29103,SHROOM2,-1.02356439298265,0.0002888149174
29118,29104,LOC100288814,0.0,1.0
29119,29105,WWC3,0.0,1.0
29120,29106,CLCN4,0.0,1.0
29121,29107,MID1,0.0,1.0
29122,29108,U6_75,0.0,1.0
29123,29109,AY660577,0.0,1.0
29124,29110,AY660578,0.0,1.0
29125,29111,HCCS,0.0,1.0
29126,29112,ARHGAP6,0.0,1.0
29127,29113,AMELX,0.0,1.0
29128,29114,MI0019286,0.0,1.0
29129,29115,MSL3,0.0,1.0
29130,29116,Y_RNA_37,0.0,1.0
29131,29117,FRMPD4,0.0,1.0
29132,29118,PRPS2,0.0,1.0
29133,29119,TLR7,0.0,1.0
29134,29120,TLR8-AS1,0.0,1.0
29135,29121,TLR8,0.0,1.0
29136,29122,TMSB4X,0.0,1.0
29137,29123,FAM9C,0.0,1.0
29138,29124,LOC100093698,0.0,1.0
29139,29125,ATXN3L,0.0,1.0
29140,29126,LOC100133123,0.0,1.0
29141,29127,EGFL6,0.0,1.0
29142,29128,MI0020363,0.0,1.0
29143,29129,7SK_59,0.0,1.0
29144,29130,TCEANC,0.0,1.0
29145,29131,RAB9A,0.0,1.0
29146,29132,TRAPPC2,0.0,1.0
29147,29133,OFD1,0.0,1.0
29148,29134,GPM6B,0.0,1.0
29149,29135,GEMIN8,0.0,1.0
29150,29136,GLRA2,0.0,1.0
29151,29137,FANCB,0.0,1.0
29152,29138,MOSPD2,0.0,1.0
29153,29139,ASB9,0.0,1.0
29154,29140,ASB11,0.0,1.0
29155,29141,PIGA,0.0,1.0
29156,29142,FIGF,0.0,1.0
29157,29143,PIR-FIGF,0.0,1.0
29158,29144,PIR,0.0,1.0
29159,29145,BMX,0.0,1.0
29160,29146,ACE2,0.0,1.0
29161,29147,TMEM27,0.0,1.0
29162,29148,CA5BP1,0.0,1.0
29163,29149,CA5B,0.0,1.0
29164,29150,INE2,0.0,1.0
29165,29151,ZRSR2,0.0,1.0
29166,29152,AP1S2,0.0,1.0
29167,29153,GRPR,0.0,1.0
29168,29154,MAGEB17,0.0,1.0
29169,29155,CTPS2,0.0,1.0
29170,29156,MI0016904,0.0,1.0
29171,29157,S100G,0.0,1.0
29172,29158,SYAP1,0.0,1.0
29173,29159,TXLNG,0.0,1.0
29174,29160,AX746622,0.0,1.0
29175,29161,RBBP7,0.0,1.0
29176,29162,U4_13,0.0,1.0
29177,29163,REPS2,0.0,1.0
29178,29164,NHS,0.0,1.0
29179,29165,MI0017409,0.0,1.0
29180,29166,SCML1,0.0,1.0
29181,29167,RAI2,0.0,1.0
29182,29168,BEND2,0.0,1.0
29183,29169,SCML2,0.0,1.0
29184,29170,CDKL5,0.0,1.0
29185,29171,IRES_Cx43,0.0,1.0
29186,29172,RS1,-1.18781138992821,0.004428743869658
29187,29173,TRNA_Val_8,0.0,1.0
29188,29174,PPEF1,0.0,1.0
29189,29175,PHKA2-AS1,0.0,1.0
29190,29176,PHKA2,0.0,1.0
29191,29177,GPR64,0.0,1.0
29192,29178,PDHA1,0.0,1.0
29193,29179,MAP3K15,0.0,1.0
29194,29180,SH3KBP1,-1.0678199215157,1.49e-07
29195,29181,CXorf23,0.0,1.0
29196,29182,BC046187,0.0,1.0
29197,29183,LOC729609,0.0,1.0
29198,29184,MAP7D2,0.0,1.0
29199,29185,MI0016010,0.0,1.0
29200,29186,EIF1AX,0.0,1.0
29201,29187,SCARNA9L,0.0,1.0
29202,29188,RPS6KA3,0.0,1.0
29203,29189,7SK_60,0.0,1.0
29204,29190,CNKSR2,0.0,1.0
29205,29191,JA611288,0.0,1.0
29206,29192,KLHL34,-2.24560206523325,5.8e-28
29207,29193,SMPX,0.0,1.0
29208,29194,MBTPS2,0.0,1.0
29209,29195,YY2,0.0,1.0
29210,29196,SMS,0.0,1.0
29211,29197,PHEX,0.0,1.0
29212,29198,PHEX-AS1,0.0,1.0
29213,29199,LOC100873065,0.0,1.0
29214,29200,ZNF645,0.0,1.0
29215,29201,DDX53,0.0,1.0
29216,29202,PTCHD1,0.0,1.0
29217,29203,PRDX4,0.0,1.0
29218,29204,ACOT9,1.17987181911999,2.2300000000000002e-29
29219,29205,Y_RNA_38,0.0,1.0
29220,29206,SAT1,0.0,1.0
29221,29207,AK310094,0.0,1.0
29222,29208,APOO,0.0,1.0
29223,29209,RPL9_2,0.0,1.0
29224,29210,CXorf58,0.0,1.0
29225,29211,KLHL15,0.0,1.0
29226,29212,EIF2S3,0.0,1.0
29227,29213,ZFX-AS1,0.0,1.0
29228,29214,ZFX,0.0,1.0
29229,29215,SUPT20HL2,0.0,1.0
29230,29216,SUPT20HL1,0.0,1.0
29231,29217,PDK3,1.86210835581961,6.3e-20
29232,29218,PCYT1B,0.0,1.0
29233,29219,POLA1,0.0,1.0
29234,29220,SCARNA23,0.0,1.0
29235,29221,ARX,0.0,1.0
29236,29222,MAGEB18,0.0,1.0
29237,29223,MAGEB6,0.0,1.0
29238,29224,MAGEB5,0.0,1.0
29239,29225,VENTXP1,0.0,1.0
29240,29226,BC024027,0.0,1.0
29241,29227,SMEK3P,0.0,1.0
29242,29228,AK057304,0.0,1.0
29243,29229,DCAF8L2,0.0,1.0
29244,29230,MAGEB10,0.0,1.0
29245,29231,DCAF8L1,0.0,1.0
29246,29232,MI0021279,0.0,1.0
29247,29233,IL1RAPL1,0.0,1.0
29248,29234,MI0019299,0.0,1.0
29249,29235,U2_14,0.0,1.0
29250,29236,MAGEB2,0.0,1.0
29251,29237,MAGEB3,0.0,1.0
29252,29238,MAGEB4,0.0,1.0
29253,29239,MAGEB1,0.0,1.0
29254,29240,NR0B1,0.0,1.0
29255,29241,CXorf21,0.0,1.0
29256,29242,GK,0.0,1.0
29257,29243,TAB3,0.0,1.0
29258,29244,FTHL17,0.0,1.0
29259,29245,DMD,0.0,1.0
29260,29246,JA783858,0.0,1.0
29261,29247,JA783854,0.0,1.0
29262,29248,JA783850,0.0,1.0
29263,29249,JA783844,0.0,1.0
29264,29250,JA783836,0.0,1.0
29265,29251,JA783436,0.0,1.0
29266,29252,JA783435,0.0,1.0
29267,29253,JA783822,0.0,1.0
29268,29254,JA783813,0.0,1.0
29269,29255,U6_76,0.0,1.0
29270,29256,JA783807,0.0,1.0
29271,29257,JA783798,0.0,1.0
29272,29258,JA783787,0.0,1.0
29273,29259,JA783430,0.0,1.0
29274,29260,JA783782,0.0,1.0
